iter,gMg,gKg,gEuclid2,zMz,zKz,ratio_g,ratio_z,gpMgp,gpKgp,gpEuclid2,ratio_gp,alpha1,alpha2
466,1.55102299e-16,8.27673254e-02,8.08048838e-10,8.43881474e-28,4.04546551e-13,5.33630551e+14,4.79387880e+14,1.55102299e-16,8.27673254e-02,8.08048838e-10,5.33630551e+14,1.00000000e+00,1.00000000e+00
467,2.02274810e-16,1.07997285e-01,1.05396792e-09,8.43881772e-28,4.04546601e-13,5.33913663e+14,4.79387770e+14,2.02274810e-16,1.07997285e-01,1.05396792e-09,5.33913663e+14,1.00000000e+00,1.00000000e+00
468,8.95427620e-17,4.80961772e-02,4.67377496e-10,8.43882624e-28,4.04546780e-13,5.37130821e+14,4.79387498e+14,8.95427620e-17,4.80961772e-02,4.67377496e-10,5.37130821e+14,1.00000000e+00,1.00000000e+00
469,9.30021796e-17,5.07110061e-02,4.87557365e-10,8.43883556e-28,4.04547067e-13,5.45266857e+14,4.79387309e+14,9.30021796e-17,5.07110061e-02,4.87557365e-10,5.45266857e+14,1.00000000e+00,1.00000000e+00
470,2.34012659e-16,1.24516971e-01,1.21814621e-09,8.43884479e-28,4.04547384e-13,5.32095024e+14,4.79387161e+14,2.34012659e-16,1.24516971e-01,1.21814621e-09,5.32095024e+14,1.00000000e+00,1.00000000e+00
471,1.28849398e-16,6.87581233e-02,6.71277419e-10,8.43886715e-28,4.04548222e-13,5.33631698e+14,4.79386884e+14,1.28849398e-16,6.87581233e-02,6.71277419e-10,5.33631698e+14,1.00000000e+00,1.00000000e+00
472,7.93891112e-17,4.73482933e-02,4.27583628e-10,8.43888558e-28,4.04548936e-13,5.96407903e+14,4.79386682e+14,7.93891112e-17,4.73482933e-02,4.27583628e-10,5.96407903e+14,1.00000000e+00,1.00000000e+00
473,2.45537394e-16,1.39684458e-01,1.30348928e-09,8.43889285e-28,4.04549223e-13,5.68892809e+14,4.79386609e+14,2.45537394e-16,1.39684458e-01,1.30348928e-09,5.68892809e+14,1.00000000e+00,1.00000000e+00
474,1.07172982e-16,5.84451772e-02,5.61867287e-10,8.43891019e-28,4.04549877e-13,5.45334990e+14,4.79386399e+14,1.07172982e-16,5.84451772e-02,5.61867287e-10,5.45334990e+14,1.00000000e+00,1.00000000e+00
475,8.74987242e-17,4.97103298e-02,4.64318053e-10,8.43892759e-28,4.04550502e-13,5.68126339e+14,4.79386151e+14,8.74987242e-17,4.97103298e-02,4.64318053e-10,5.68126339e+14,1.00000000e+00,1.00000000e+00
476,1.12812624e-16,6.45834164e-02,6.00027352e-10,8.43896655e-28,4.04551892e-13,5.72483946e+14,4.79385586e+14,1.12812624e-16,6.45834164e-02,6.00027352e-10,5.72483946e+14,1.00000000e+00,1.00000000e+00
477,5.49363569e-16,3.39582378e-01,2.99232476e-09,8.43898110e-28,4.04552381e-13,6.18137783e+14,4.79385338e+14,5.49363569e-16,3.39582378e-01,2.99232476e-09,6.18137783e+14,1.00000000e+00,1.00000000e+00
478,9.17638474e-17,5.19035946e-02,4.86306265e-10,8.43898714e-28,4.04552558e-13,5.65621386e+14,4.79385205e+14,9.17638474e-17,5.19035946e-02,4.86306265e-10,5.65621386e+14,1.00000000e+00,1.00000000e+00
479,6.73974550e-17,3.78043769e-02,3.56285939e-10,8.43899867e-28,4.04552893e-13,5.60916979e+14,4.79384946e+14,6.73974550e-17,3.78043769e-02,3.56285939e-10,5.60916979e+14,1.00000000e+00,1.00000000e+00
480,9.93200656e-17,5.60986594e-02,5.26129389e-10,8.43901201e-28,4.04553182e-13,5.64827047e+14,4.79384531e+14,9.93200656e-17,5.60986594e-02,5.26129389e-10,5.64827047e+14,1.00000000e+00,1.00000000e+00
481,3.91492046e-16,2.39786744e-01,2.12621653e-09,8.43901851e-28,4.04553279e-13,6.12494547e+14,4.79384278e+14,3.91492046e-16,2.39786744e-01,2.12621653e-09,6.12494547e+14,1.00000000e+00,1.00000000e+00
482,8.71773264e-17,5.32316864e-02,4.73005214e-10,8.43901884e-28,4.04553117e-13,6.10613890e+14,4.79384067e+14,8.71773264e-17,5.32316864e-02,4.73005214e-10,6.10613890e+14,1.00000000e+00,1.00000000e+00
483,5.03895605e-17,3.04191306e-02,2.72422339e-10,8.43901553e-28,4.04552767e-13,6.03679220e+14,4.79383840e+14,5.03895605e-17,3.04191306e-02,2.72422339e-10,6.03679220e+14,1.00000000e+00,1.00000000e+00
484,7.44925287e-17,4.50034580e-02,4.02825842e-10,8.43900513e-28,4.04551885e-13,6.04133848e+14,4.79383385e+14,7.44925287e-17,4.50034580e-02,4.02825842e-10,6.04133848e+14,1.00000000e+00,1.00000000e+00
485,3.09206512e-16,1.93866805e-01,1.69188767e-09,8.43899832e-28,4.04551354e-13,6.26981636e+14,4.79383143e+14,3.09206512e-16,1.93866805e-01,1.69188767e-09,6.26981636e+14,1.00000000e+00,1.00000000e+00
486,6.01989700e-17,3.74175351e-02,3.28476148e-10,8.43899160e-28,4.04550910e-13,6.21564374e+14,4.79382999e+14,6.01989700e-17,3.74175351e-02,3.28476148e-10,6.21564374e+14,1.00000000e+00,1.00000000e+00
487,3.73633450e-17,2.17535610e-02,1.99748346e-10,8.43898248e-28,4.04550298e-13,5.82216635e+14,4.79382792e+14,3.73633450e-17,2.17535610e-02,1.99748346e-10,5.82216635e+14,1.00000000e+00,1.00000000e+00
488,5.24640031e-17,3.05779070e-02,2.80569208e-10,8.43896732e-28,4.04549255e-13,5.82835949e+14,4.79382417e+14,5.24640031e-17,3.05779070e-02,2.80569208e-10,5.82835949e+14,1.00000000e+00,1.00000000e+00
489,2.82396537e-16,1.65766385e-01,1.51351046e-09,8.43896633e-28,4.04549174e-13,5.86998645e+14,4.79382378e+14,2.82396537e-16,1.65766385e-01,1.51351046e-09,5.86998645e+14,1.00000000e+00,1.00000000e+00
490,3.49681290e-17,2.16107130e-02,1.90455299e-10,8.43896468e-28,4.04549042e-13,6.18011704e+14,4.79382315e+14,3.49681290e-17,2.16107130e-02,1.90455299e-10,6.18011704e+14,1.00000000e+00,1.00000000e+00
491,1.83857437e-17,1.12737207e-02,9.98892864e-11,8.43896095e-28,4.04548759e-13,6.13177303e+14,4.79382191e+14,1.83857437e-17,1.12737207e-02,9.98892864e-11,6.13177303e+14,1.00000000e+00,1.00000000e+00
492,2.81682262e-17,1.66080025e-02,1.51173874e-10,8.43895607e-28,4.04548355e-13,5.89600581e+14,4.79381990e+14,2.81682262e-17,1.66080025e-02,1.51173874e-10,5.89600581e+14,1.00000000e+00,1.00000000e+00
493,3.39685689e-17,2.09776362e-02,1.84968122e-10,8.43895252e-28,4.04548014e-13,6.17560201e+14,4.79381787e+14,3.39685689e-17,2.09776362e-02,1.84968122e-10,6.17560201e+14,1.00000000e+00,1.00000000e+00
494,1.07778677e-16,6.33437371e-02,5.77860484e-10,8.43894836e-28,4.04547561e-13,5.87720494e+14,4.79381487e+14,1.07778677e-16,6.33437371e-02,5.77860484e-10,5.87720494e+14,1.00000000e+00,1.00000000e+00
495,2.69473426e-17,1.68874694e-02,1.47425481e-10,8.43894930e-28,4.04547512e-13,6.26684035e+14,4.79381375e+14,2.69473426e-17,1.68874694e-02,1.47425481e-10,6.26684035e+14,1.00000000e+00,1.00000000e+00
496,1.65072678e-17,1.02391235e-02,9.00125346e-11,8.43895402e-28,4.04547588e-13,6.20279722e+14,4.79381196e+14,1.65072678e-17,1.02391235e-02,9.00125346e-11,6.20279722e+14,1.00000000e+00,1.00000000e+00
497,7.02447465e-17,4.01100436e-02,3.73325831e-10,8.43895906e-28,4.04547756e-13,5.71004176e+14,4.79381110e+14,7.02447465e-17,4.01100436e-02,3.73325831e-10,5.71004176e+14,1.00000000e+00,1.00000000e+00
498,3.72505531e-17,2.47120515e-02,2.07630646e-10,8.43896231e-28,4.04547879e-13,6.63400928e+14,4.79381071e+14,3.72505531e-17,2.47120515e-02,2.07630646e-10,6.63400928e+14,1.00000000e+00,1.00000000e+00
499,2.52546670e-17,1.68150157e-02,1.40938130e-10,8.43897269e-28,4.04548179e-13,6.65818153e+14,4.79380837e+14,2.52546670e-17,1.68150157e-02,1.40938130e-10,6.65818153e+14,1.00000000e+00,1.00000000e+00
